# Index  Shot#  Recv#  Measured[s]  Calculated[s]  Residual[s]
   614      7     58  0.010550  0.010626  -0.000076
   615      7     59  0.011040  0.008114  0.002926
   616      7     60  0.006370  0.004260  0.002110
   617      7     62  0.006130  0.004384  0.001746
   618      7     63  0.009320  0.008193  0.001127
   619      7     64  0.011040  0.011064  -0.000024
   620      7     65  0.013990  0.013392  0.000598
   621      7     66  0.015950  0.015255  0.000695
   622      7     67  0.017180  0.016600  0.000580
   623      7     68  0.018160  0.017809  0.000351
   624      7     69  0.019150  0.018810  0.000340
   625      7     70  0.020370  0.019549  0.000821
   626      7     71  0.020370  0.019893  0.000477
   627      7     72  0.019880  0.019815  0.000065
   628      7     73  0.019390  0.019867  -0.000477
   629      7     74  0.019880  0.019704  0.000176
   630      7     75  0.019150  0.019734  -0.000584
   631      7     76  0.019390  0.020068  -0.000678
   632      7     77  0.020130  0.020714  -0.000584
   633      7     78  0.020130  0.021626  -0.001496
   634      7     79  0.020860  0.021887  -0.001027
   635      7     80  0.022580  0.022871  -0.000291
   636      7     81  0.022830  0.025656  -0.002826
   637      7     82  0.023810  0.025290  -0.001480
   638      7     83  0.023810  0.025604  -0.001794
   639      7     84  0.025530  0.026021  -0.000491
   640      7     85  0.025780  0.026341  -0.000561
   641      7     86  0.026270  0.027298  -0.001028
   642      7     87  0.028720  0.028525  0.000195
   643      7     88  0.029460  0.029085  0.000375
   644      7     89  0.029950  0.029172  0.000778
   645      7     90  0.029710  0.029407  0.000303
   646      7     91  0.029220  0.029853  -0.000633
   647      7     92  0.028230  0.028824  -0.000594
   648      7     93  0.028480  0.028236  0.000244
   649      7     94  0.029220  0.029078  0.000142
   650      7     95  0.030690  0.030817  -0.000127
   651      7     96  0.031180  0.030272  0.000908
   652      7     97  0.030440  0.029775  0.000665
   653      7     98  0.029950  0.029816  0.000134
   654      7     99  0.028970  0.030247  -0.001277
   655      7    100  0.029950  0.031049  -0.001099
   656      7    101  0.030690  0.033276  -0.002586
   657      7    102  0.031180  0.031230  -0.000050
   658      7    103  0.032160  0.030794  0.001366
   659      7    104  0.031920  0.030978  0.000942
   660      8      1  0.043250  0.041711  0.001539
   661      8      2  0.042540  0.042025  0.000515
   662      8      3  0.041260  0.040959  0.000301
   663      8      4  0.040260  0.040298  -0.000038
   664      8      5  0.040970  0.039761  0.001209
   665      8      6  0.040830  0.039834  0.000996
   666      8      7  0.039970  0.039718  0.000252
   667      8      8  0.038260  0.039078  -0.000818
   668      8      9  0.037400  0.038799  -0.001399
   669      8     10  0.037830  0.039300  -0.001470
   670      8     11  0.039400  0.040612  -0.001212
   671      8     12  0.039260  0.039268  -0.000008
   672      8     13  0.038400  0.038791  -0.000391
   673      8     14  0.038540  0.038231  0.000309
   674      8     15  0.038540  0.037997  0.000543
   675      8     16  0.037970  0.037250  0.000720
   676      8     17  0.036970  0.036644  0.000326
   677      8     18  0.036400  0.036428  -0.000028
   678      8     19  0.036120  0.035736  0.000384
   679      8     20  0.035690  0.035190  0.000500
   680      8     21  0.035260  0.034286  0.000974
   681      8     22  0.036120  0.034615  0.001505
   682      8     23  0.035550  0.034677  0.000873
   683      8     24  0.034400  0.034402  -0.000002
   684      8     25  0.033550  0.033760  -0.000210
   685      8     26  0.033980  0.033606  0.000374
   686      8     27  0.033260  0.032880  0.000380
   687      8     28  0.032120  0.032150  -0.000030
   688      8     29  0.030550  0.031444  -0.000894
   689      8     30  0.029840  0.030645  -0.000805
   690      8     31  0.030260  0.029981  0.000279
   691      8     32  0.029410  0.030215  -0.000805
   692      8     33  0.028840  0.030124  -0.001284
   693      8     34  0.028980  0.029526  -0.000546
   694      8     35  0.028690  0.029692  -0.001002
   695      8     37  0.027120  0.028577  -0.001457
   696      8     53  0.023810  0.022026  0.001784
   697      8     54  0.023080  0.022531  0.000549
   698      8     55  0.023570  0.022881  0.000689
   699      8     56  0.021850  0.022409  -0.000559
   700      8     57  0.022340  0.022334  0.000006
   701      8     58  0.021360  0.021668  -0.000308
   702      8     59  0.020860  0.021003  -0.000143
   703      8     60  0.019880  0.020388  -0.000508
   704      8     61  0.020860  0.019893  0.000967
   705      8     62  0.020370  0.019967  0.000403
   706      8     63  0.018900  0.019325  -0.000425
   707      8     64  0.017670  0.018136  -0.000466
   708      8     65  0.016690  0.016397  0.000293
   709      8     66  0.014720  0.015112  -0.000392
   710      8     67  0.015220  0.014210  0.001010
   711      8     68  0.013000  0.011757  0.001243
   712      8     69  0.010060  0.008384  0.001676
   713      8     70  0.005390  0.004369  0.001021
   714      8     72  0.005640  0.004156  0.001484
   715      8     73  0.008340  0.007681  0.000659
   716      8     74  0.010550  0.010706  -0.000156
   717      8     75  0.012760  0.012919  -0.000159
   718      8     76  0.015950  0.014909  0.001041
   719      8     77  0.015220  0.015580  -0.000360
   720      8     78  0.016440  0.016760  -0.000320
   721      8     79  0.018160  0.017021  0.001139
   722      8     80  0.017430  0.018005  -0.000575
   723      8     81  0.019390  0.020790  -0.001400
   724      8     82  0.020130  0.020424  -0.000294
   725      8     83  0.020860  0.020738  0.000122
   726      8     84  0.021850  0.021576  0.000274
   727      8     85  0.022830  0.022689  0.000141
   728      8     86  0.024550  0.023842  0.000708
   729      8     87  0.025530  0.025550  -0.000020
   730      8     88  0.026760  0.026924  -0.000164
   731      8     89  0.027500  0.027614  -0.000114
   732      8     90  0.029460  0.028202  0.001258
   733      8     91  0.028720  0.029162  -0.000442
   734      8     92  0.029220  0.028340  0.000880
   735      8     93  0.028970  0.027842  0.001128
   736      8     94  0.031180  0.028683  0.002497
   737      8     95  0.031430  0.030463  0.000967
   738      8     96  0.032160  0.030317  0.001843
   739      8     97  0.031920  0.029955  0.001965
   740      8     98  0.033150  0.029996  0.003154
   741      8     99  0.033150  0.030427  0.002723
   742      8    100  0.032900  0.031229  0.001671
   743      8    101  0.032410  0.033457  -0.001047
   744      8    102  0.032650  0.031445  0.001205
   745      8    103  0.032410  0.031009  0.001401
   746      8    104  0.030690  0.031193  -0.000503
   747      9      5  0.049110  0.045377  0.003733
   748      9      6  0.048540  0.045450  0.003090
   749      9      7  0.047110  0.045334  0.001776
   750      9     11  0.046250  0.046228  0.000022
   751      9     12  0.045680  0.044884  0.000796
   752      9     15  0.043400  0.043614  -0.000214
   753      9     17  0.045540  0.042265  0.003275
   754      9     18  0.045540  0.042049  0.003491
   755      9     19  0.044250  0.041357  0.002893
   756      9     20  0.044250  0.040811  0.003439
   757      9     21  0.045250  0.039907  0.005343
   758      9     25  0.042260  0.039464  0.002796
   759      9     27  0.038690  0.038643  0.000047
   760      9     28  0.038260  0.037913  0.000347
   761      9     29  0.037400  0.037207  0.000193
   762      9     31  0.036830  0.035744  0.001086
   763      9     32  0.036830  0.035978  0.000852
   764      9     33  0.036690  0.035887  0.000803
   765      9     34  0.035830  0.035289  0.000541
   766      9     37  0.034120  0.034340  -0.000220
   767      9     40  0.033120  0.033495  -0.000375
   768      9     41  0.032120  0.032286  -0.000166
   769      9     43  0.031410  0.031751  -0.000341
   770      9     46  0.030410  0.030227  0.000183
   771      9     47  0.029690  0.029919  -0.000229
   772      9     48  0.029260  0.029462  -0.000202
   773      9     49  0.028410  0.028975  -0.000565
   774      9     50  0.029690  0.028011  0.001679
   775      9     51  0.029120  0.026131  0.002989
   776      9     52  0.028260  0.027094  0.001166
   777      9     53  0.029220  0.027788  0.001432
   778      9     54  0.029460  0.028294  0.001166
   779      9     55  0.029220  0.028643  0.000577
   780      9     56  0.027740  0.028172  -0.000432
   781      9     57  0.029460  0.028096  0.001364
   782      9     58  0.029220  0.027431  0.001789
   783      9     59  0.027500  0.026765  0.000735
   784      9     60  0.026510  0.026151  0.000359
   785      9     61  0.025530  0.025656  -0.000126
   786      9     62  0.024550  0.025730  -0.001180
   787      9     63  0.023570  0.025162  -0.001592
   788      9     64  0.023080  0.024361  -0.001281
   789      9     65  0.021850  0.023032  -0.001182
   790      9     66  0.020860  0.022080  -0.001220
   791      9     67  0.020620  0.021892  -0.001272
   792      9     68  0.020620  0.021579  -0.000959
   793      9     69  0.019390  0.020976  -0.001586
   794      9     70  0.019640  0.020833  -0.001193
   795      9     71  0.018900  0.020790  -0.001890
   796      9     72  0.018900  0.019977  -0.001077
   797      9     73  0.019640  0.019314  0.000326
   798      9     74  0.019150  0.018053  0.001097
   799      9     75  0.019640  0.016803  0.002837
   800      9     76  0.018650  0.016144  0.002506
   801      9     77  0.016440  0.014649  0.001791
   802      9     78  0.014230  0.011856  0.002374
   803      9     79  0.011040  0.008503  0.002537
   804      9     80  0.006130  0.004591  0.001539
   805      9     82  0.006370  0.004407  0.001963
   806      9     83  0.009320  0.008031  0.001289
   807      9     84  0.012020  0.011614  0.000406
   808      9     85  0.014230  0.014431  -0.000201
   809      9     86  0.017180  0.016636  0.000544
   810      9     87  0.018900  0.019345  -0.000445
   811      9     88  0.021600  0.021901  -0.000301
   812      9     89  0.021600  0.023218  -0.001618
   813      9     91  0.024790  0.025429  -0.000639
   814      9     92  0.024790  0.024631  0.000159
   815      9     93  0.025780  0.024588  0.001192
   816      9     94  0.026270  0.025429  0.000841
   817      9     95  0.026270  0.027208  -0.000938
   818      9     96  0.026760  0.027424  -0.000664
   819      9     97  0.027500  0.027153  0.000347
   820      9     98  0.028480  0.027308  0.001172
   821      9     99  0.029950  0.027741  0.002209
   822      9    100  0.029710  0.028543  0.001167
   823      9    101  0.030940  0.030779  0.000161
   824      9    102  0.031670  0.029026  0.002644
   825      9    103  0.030940  0.028671  0.002269
   826      9    104  0.032900  0.028964  0.003936
   827     10     16  0.044580  0.044684  -0.000104
   828     10     17  0.044800  0.044079  0.000721
   829     10     18  0.044160  0.043863  0.000297
   830     10     19  0.044580  0.043170  0.001410
   831     10     20  0.043320  0.042625  0.000695
   832     10     21  0.043100  0.041721  0.001379
   833     10     22  0.042680  0.042061  0.000619
   834     10     23  0.044800  0.042141  0.002659
   835     10     24  0.042680  0.041873  0.000807
   836     10     25  0.042050  0.041278  0.000772
   837     10     26  0.042050  0.041255  0.000795
   838     10     27  0.041840  0.040596  0.001244
   839     10     28  0.040350  0.039866  0.000484
   840     10     29  0.039090  0.039159  -0.000069
   841     10     30  0.038870  0.038360  0.000510
   842     10     31  0.039090  0.037697  0.001393
   843     10     32  0.037820  0.037931  -0.000111
   844     10     33  0.037820  0.037840  -0.000020
   845     10     34  0.037610  0.037242  0.000368
   846     10     35  0.036340  0.037408  -0.001068
   847     10     36  0.035910  0.036793  -0.000883
   848     10     37  0.036760  0.036292  0.000468
   849     10     38  0.035490  0.036461  -0.000971
   850     10     39  0.034430  0.035736  -0.001306
   851     10     41  0.034640  0.034239  0.000401
   852     10     42  0.034860  0.034281  0.000579
   853     10     43  0.035490  0.033704  0.001786
   854     10     44  0.033590  0.033533  0.000057
   855     10     45  0.033160  0.033108  0.000052
   856     10     46  0.031470  0.032180  -0.000710
   857     10     47  0.031680  0.031871  -0.000191
   858     10     48  0.031890  0.031415  0.000475
   859     10     49  0.031260  0.030928  0.000332
   860     10     50  0.030840  0.029964  0.000876
   861     10     51  0.029990  0.028084  0.001906
   862     10     52  0.028510  0.029046  -0.000536
   863     10     53  0.032160  0.029741  0.002419
   864     10     54  0.031430  0.030246  0.001184
   865     10     55  0.031670  0.030596  0.001074
   866     10     56  0.031180  0.030578  0.000602
   867     10     57  0.029950  0.030744  -0.000794
   868     10     58  0.028720  0.030339  -0.001619
   869     10     59  0.027990  0.030461  -0.002471
   870     10     60  0.030200  0.030194  0.000006
   871     10     61  0.030440  0.029853  0.000587
   872     10     62  0.030440  0.029977  0.000463
   873     10     63  0.030690  0.029537  0.001153
   874     10     64  0.030440  0.030137  0.000303
   875     10     65  0.030690  0.029771  0.000919
   876     10     66  0.030200  0.029436  0.000764
   877     10     67  0.030200  0.029408  0.000792
   878     10     68  0.030690  0.029469  0.001221
   879     10     69  0.030690  0.029349  0.001341
   880     10     70  0.030200  0.029206  0.000994
   881     10     71  0.029710  0.029162  0.000548
   882     10     72  0.029710  0.028350  0.001360
   883     10     73  0.028480  0.027701  0.000779
   884     10     74  0.027010  0.026440  0.000570
   885     10     75  0.024300  0.025259  -0.000959
   886     10     78  0.023080  0.023926  -0.000846
   887     10     80  0.024060  0.024281  -0.000221
   888     10     81  0.025780  0.025429  0.000351
   889     10     82  0.026020  0.022903  0.003117
   890     10     83  0.021850  0.021911  -0.000061
   891     10     84  0.021850  0.021335  0.000515
   892     10     85  0.023810  0.021264  0.002546
   893     10     86  0.022580  0.020783  0.001797
   894     10     87  0.021600  0.018920  0.002680
   895     10     88  0.016690  0.014370  0.002320
   896     10     89  0.012510  0.009674  0.002836
   897     10     90  0.005640  0.004862  0.000778
   898     10     92  0.007600  0.004715  0.002885
   899     10     93  0.010790  0.009091  0.001699
   900     10     95  0.007110  0.014098  -0.006988
   901     10     96  0.021360  0.017031  0.004329
   902     10     97  0.013500  0.018491  -0.004991
   903     10     98  0.019150  0.021110  -0.001960
   904     10    100  0.022580  0.024952  -0.002372
   905     10    101  0.024550  0.027188  -0.002638
   906     10    102  0.025780  0.025463  0.000317
   907     10    103  0.025040  0.025108  -0.000068
   908     10    104  0.024790  0.025404  -0.000614
   909     11      3  0.053540  0.051812  0.001728
   910     11      4  0.053330  0.051151  0.002179
   911     11      5  0.052920  0.050614  0.002306
   912     11      7  0.048380  0.050571  -0.002191
   913     11      8  0.050860  0.049931  0.000929
   914     11      9  0.051470  0.049652  0.001818
   915     11     10  0.052510  0.050153  0.002357
   916     11     16  0.050030  0.048108  0.001922
   917     11     17  0.050030  0.047502  0.002528
   918     11     18  0.049000  0.047286  0.001714
   919     11     19  0.047560  0.046594  0.000966
   920     11     20  0.046730  0.046048  0.000682
   921     11     21  0.046320  0.045144  0.001176
   922     11     22  0.045490  0.045485  0.000005
   923     11     23  0.045290  0.045565  -0.000275
   924     11     24  0.045490  0.045297  0.000193
   925     11     25  0.044460  0.044701  -0.000241
   926     11     26  0.046320  0.044678  0.001642
   927     11     27  0.045290  0.044019  0.001271
   928     11     28  0.044880  0.043289  0.001591
   929     11     29  0.043840  0.042583  0.001257
   930     11     30  0.043020  0.041784  0.001236
   931     11     31  0.042400  0.041120  0.001280
   932     11     32  0.041990  0.041354  0.000636
   933     11     33  0.041780  0.041263  0.000517
   934     11     34  0.041160  0.040665  0.000495
   935     11     36  0.042810  0.040216  0.002594
   936     11     37  0.041780  0.039716  0.002064
   937     11     38  0.040960  0.039884  0.001076
   938     11     39  0.040550  0.039159  0.001391
   939     11     40  0.040960  0.038871  0.002089
   940     11     41  0.040750  0.037663  0.003087
   941     11     42  0.039930  0.037705  0.002225
   942     11     43  0.039100  0.037127  0.001973
   943     11     44  0.038900  0.036957  0.001943
   944     11     45  0.037660  0.036531  0.001129
   945     11     46  0.037450  0.035604  0.001846
   946     11     47  0.037250  0.035295  0.001955
   947     11     48  0.037040  0.034838  0.002202
   948     11     49  0.037040  0.034351  0.002689
   949     11     50  0.037660  0.033388  0.004272
   950     11     51  0.036420  0.031507  0.004913
   951     11     52  0.036210  0.032470  0.003740
   952     11     53  0.037320  0.033165  0.004155
   953     11     54  0.038800  0.033670  0.005130
   954     11     55  0.039290  0.034020  0.005270
   955     11     56  0.037810  0.034001  0.003809
   956     11     57  0.036580  0.034168  0.002412
   957     11     59  0.038060  0.033885  0.004175
   958     11     60  0.037810  0.033618  0.004192
   959     11     61  0.037320  0.033276  0.004044
   960     11     63  0.036340  0.032961  0.003379
   961     11     64  0.035850  0.033560  0.002290
   962     11     67  0.034620  0.032836  0.001784
   963     11     68  0.034370  0.033004  0.001366
   964     11     72  0.034370  0.032740  0.001630
   965     11     75  0.030440  0.030141  0.000299
   966     11     78  0.030200  0.028960  0.001240
   967     11     79  0.029460  0.028759  0.000701
   968     11     80  0.028230  0.029315  -0.001085
   969     11     81  0.028480  0.030779  -0.002299
   970     11     82  0.027010  0.028254  -0.001244
   971     11     83  0.027010  0.027394  -0.000384
   972     11     84  0.026270  0.026934  -0.000664
   973     11     85  0.027250  0.027065  0.000185
   974     11     86  0.025290  0.026962  -0.001672
   975     11     92  0.029220  0.026159  0.003061
   976     11     93  0.029220  0.025572  0.003648
   977     11     94  0.027250  0.025216  0.002034
   978     11     95  0.025530  0.023422  0.002108
   979     11     96  0.023320  0.020743  0.002577
   980     11     97  0.019880  0.017828  0.002052
   981     11     98  0.016200  0.014091  0.002109
   982     11     99  0.012020  0.009598  0.002422
   983     11    100  0.006620  0.004823  0.001797
   984     11    102  0.000970  0.004534  -0.003564
   985     11    103  0.011530  0.008997  0.002533
   986     11    104  0.015710  0.013386  0.002324
