# Cell_X[m]  Cell_Y[m]  Velocity[m/s]
86.195166  -0.541887  231.580834
85.830573  -1.073420  289.249780
98.761447  -0.109781  208.318854
98.967482  -0.484683  218.498491
99.698691  -1.230401  230.359855
101.940216  -0.647168  249.820222
100.135638  -1.052561  232.729603
100.737772  -0.121095  224.994127
96.461456  -1.004013  316.969449
103.693099  -3.396481  1068.413391
95.198260  -1.801708  388.330714
98.834961  -1.167053  242.124044
95.215088  -0.602658  391.615297
95.769903  -1.314054  333.243468
94.417412  -1.800190  355.989668
95.326505  -1.170243  334.634183
91.792946  -0.647622  280.008902
91.458291  -1.361575  414.279456
89.801217  -1.971396  384.012927
93.450616  -1.791837  352.714667
3.123179  -0.604678  209.571928
102.782582  -0.141760  229.327553
3.025995  -1.027165  247.346044
8.718585  -0.614002  201.306774
9.178492  -1.251169  220.066998
5.791173  -0.895109  241.142762
6.316221  -1.882596  377.527047
5.605133  -1.592715  387.595549
6.756103  -1.081352  222.262062
18.203100  -0.679447  230.076770
19.634221  -1.459137  399.934691
18.713674  -1.402636  364.148911
16.955781  -1.637671  363.645002
17.706906  -1.937544  492.935525
10.510756  -1.096672  205.524887
15.611020  -1.322375  347.802906
10.169563  -0.562281  200.500684
9.802892  -1.095453  206.232732
11.880703  -2.007671  698.535761
18.132876  -1.822948  505.364849
13.010074  -1.012023  235.518081
13.099452  -2.011136  644.294401
12.650352  -1.928103  633.365627
13.310245  -1.234204  240.917310
26.165019  -1.714350  389.944409
27.119752  -1.020276  319.526553
22.371554  -1.776559  525.719989
29.833481  -4.492801  1750.965553
24.031721  -0.801804  260.300876
23.730170  -1.268639  299.888394
28.234312  -2.139164  585.007156
34.338657  -2.327554  633.155937
30.580851  -0.838947  307.004122
30.304282  -1.257319  419.248924
32.470683  -1.118758  306.439206
32.067566  -1.387370  311.178126
40.390795  -1.775897  735.817730
42.604379  -2.997099  1059.656508
42.080403  -0.872317  325.859155
41.748405  -1.311258  413.251699
38.892119  -0.981457  334.141596
38.908637  -1.796639  552.882661
44.738126  -0.818314  329.374838
44.697255  -1.532159  407.937112
50.338188  -0.850682  466.530336
50.444674  -1.573354  727.508788
60.796159  -0.942573  399.701995
60.837860  -1.820964  587.741912
65.834166  -1.678804  549.467845
66.669326  -0.958671  402.649570
72.135850  -1.689397  460.130315
73.091677  -1.019682  407.459903
67.706170  -1.944450  574.234209
73.515857  -1.878153  579.407139
70.070707  -0.809737  320.752133
69.809873  -1.264371  387.303015
78.703132  -1.789090  560.555479
79.648140  -1.066159  290.012125
74.134215  -2.155527  613.421697
76.276876  -2.803495  1146.846860
76.584668  -0.844477  360.894247
76.331414  -1.332290  465.727573
85.300203  -1.604286  370.867755
86.164991  -0.885557  275.567608
80.814375  -2.233385  585.968554
89.007883  -2.778291  702.642104
83.123036  -0.797945  361.272351
82.903198  -1.257041  433.911938
98.529789  -0.282263  210.437116
98.522600  -0.876824  258.772331
97.486541  -0.844688  259.434673
100.827446  -0.599256  226.513368
101.002085  -0.977838  268.794015
103.476926  -0.839378  256.542145
101.576137  -0.638100  250.269890
102.021427  -0.342557  225.527024
99.489131  -1.843593  295.785240
103.590760  -1.844343  402.635312
100.521658  -0.532351  223.610758
100.976462  -0.314386  226.475994
95.714088  -1.781130  394.180032
97.835078  -1.118819  260.399240
92.880031  -2.103007  396.172771
100.900587  -3.961656  1039.794921
95.117322  -0.861512  358.471459
94.785710  -1.295861  343.311347
91.821481  -1.003477  550.813268
91.753161  -1.913358  459.316753
2.319778  -0.581085  203.130297
103.081547  -0.305772  231.495674
5.325667  -2.811075  1313.440885
9.360882  -1.630550  239.434813
10.124899  -0.904202  204.932442
7.243999  -1.753696  364.011122
8.183094  -0.984574  217.182571
4.157582  -1.809914  504.090473
10.397897  -3.102490  1486.443971
6.090100  -1.079165  233.907459
5.966943  -1.588850  382.861183
1.038721  -0.280188  200.407233
2.591924  -1.185868  245.076398
20.807292  -0.997846  281.387605
1.912932  -0.990713  223.884123
20.716312  -1.891330  566.529059
15.259821  -0.806226  286.476091
15.242821  -1.456851  351.178658
25.405309  -1.396854  292.800976
24.618284  -1.901370  439.434811
26.590251  -1.746317  400.680326
26.994217  -2.170381  544.163986
23.377178  -1.393022  298.601668
23.767522  -2.086188  510.394140
30.034977  -1.381227  466.870993
30.378728  -1.941762  631.574907
31.033428  -1.664588  603.890109
31.313458  -2.073388  648.924925
41.397364  -1.420696  430.961317
41.840771  -2.087312  688.836762
36.810165  -1.889702  499.906138
48.097476  -3.510732  1382.353380
43.132365  -2.303887  600.437422
49.506325  -1.624871  612.563370
48.374176  -1.913846  662.900061
55.222683  -2.645873  762.658585
59.437999  -1.973236  663.844413
65.568986  -2.117784  634.129167
64.565295  -2.411051  623.321319
65.013098  -1.994262  615.324349
66.276661  -1.628465  563.777562
66.656148  -1.956143  617.083755
71.400376  -1.375530  419.454680
75.157169  -1.614963  544.715936
72.550551  -1.723112  462.064616
72.924515  -2.138507  570.721918
69.517726  -1.386149  407.523576
69.829187  -2.010177  571.120484
77.942268  -1.452413  533.461012
77.184920  -1.971410  717.998684
79.131761  -1.825602  576.450349
79.556881  -2.278219  583.203383
76.037488  -1.469360  472.073920
76.371922  -2.150889  679.367948
84.513570  -1.325027  401.076407
90.726029  -2.652100  644.650925
85.723229  -1.597365  364.130602
86.209168  -1.918004  400.103749
82.625113  -1.397942  453.734904
83.008040  -1.990564  601.094273
98.673082  -0.538593  221.552557
99.300289  -0.943651  231.258909
96.064505  -2.299670  574.963949
98.891735  -1.748525  301.126224
102.536124  -1.030563  278.709671
103.798965  -0.664012  250.722770
101.753261  -1.290459  297.103465
103.498158  -1.187701  338.170378
100.193512  -0.635866  220.249136
100.638423  -1.327627  244.288777
94.435215  -1.407865  344.164431
94.888853  -2.065899  376.795638
90.344770  -2.012259  388.080503
101.133884  -5.334720  2585.291111
103.298965  -0.164012  233.407793
1.264650  -0.754725  203.233559
1.736117  -1.270635  249.222917
9.071770  -1.939661  323.987041
13.837130  -1.700404  431.858127
9.733924  -1.561247  236.848799
11.342149  -2.143009  669.144082
6.331789  -2.454500  1009.972419
8.693509  -1.717726  388.267448
0.781698  -0.133132  200.378186
1.029985  -0.569142  202.334435
19.365214  -1.974658  617.831812
0.161215  -0.728251  206.759950
18.177773  -2.659364  772.241298
14.438946  -1.395043  327.209137
19.705806  -2.595529  1004.644620
22.885824  -2.077867  529.768342
23.675623  -2.734036  911.558038
29.587306  -1.980466  739.890458
37.958550  -1.722685  429.024777
41.784202  -2.749618  1037.539345
43.738283  -2.055784  568.327228
68.994544  -1.929421  588.560729
69.712369  -2.592354  1130.342908
75.510050  -2.091370  649.400295
72.743166  -2.913287  1334.807782
82.173621  -2.021055  581.886408
84.034418  -2.365774  713.351855
102.110285  -0.993141  277.524592
101.403223  -0.997579  278.966638
103.092841  -0.647805  253.042067
103.632298  -0.330678  234.129366
100.752351  -1.989415  378.992216
102.752644  -1.382070  336.879732
94.881084  -2.719466  701.594481
103.089678  -3.855237  1206.766252
1.527999  -0.604732  203.253644
2.293437  -0.888075  225.321847
0.166667  -0.166667  200.313415
0.680731  -0.963837  218.876995
103.577863  -2.163433  553.117408
102.996220  -1.980949  443.077172
102.729979  -0.686152  253.081956
103.150781  -1.408233  339.922478
0.890953  -1.193108  226.080931
1.196271  -1.686060  319.685905
103.243382  -1.731542  406.142856
0.327882  -0.394917  200.712930
103.820197  -1.512334  364.312961
0.609580  -0.361382  200.721077
1.212397  -1.065191  226.714129
0.356134  -1.008217  220.254977
0.767511  -0.650337  202.246617
0.194918  -1.446633  323.830578
0.508069  -1.817264  338.458107
102.647718  -1.801778  441.470041
103.807301  -2.498090  625.206880
1.399482  -1.300811  247.724060
1.792808  -0.702328  203.840748
0.879506  -1.608119  320.229261
1.476224  -1.941333  374.104365
0.464561  -3.450899  2279.735074
2.346446  -1.682585  380.313878
0.777712  -2.821530  1276.404178
5.530703  -4.059468  1729.112407
101.785313  -1.723511  461.143043
102.239475  -2.492990  705.154450
103.150899  -2.258508  549.572844
103.500400  -2.894571  707.643457
103.073435  -2.656312  709.466930
56.008979  -2.250818  587.114200
60.655054  -2.480315  943.764018
30.389056  -2.536486  1023.910401
39.679368  -2.840279  888.434949
12.487462  -1.498542  308.433211
14.557602  -1.873437  470.146854
11.053252  -1.698583  277.898274
13.416455  -1.636116  436.137949
12.263491  -2.276587  574.406806
12.290878  -2.768497  1139.823161
9.197313  -2.545611  719.882745
16.593619  -2.202554  504.155463
7.560137  -1.377198  282.992188
7.987779  -1.409691  280.851133
31.262943  -3.359272  1549.388257
33.693273  -2.805768  695.263472
44.378318  -2.164833  573.625071
51.300239  -2.547174  1476.898450
59.840981  -2.593680  840.971343
68.657015  -1.487021  500.436064
97.759567  -1.588177  389.013992
95.540909  -2.973815  639.091107
83.643597  -3.693581  1259.093487
92.134994  -3.221929  722.275844
15.005027  -1.904537  477.772983
21.538534  -4.857038  1880.576569
102.279270  -1.985575  459.267592
102.471943  -3.515490  1130.889837
54.813150  -1.777528  558.718636
53.935716  -2.024214  558.221631
56.045665  -3.314124  854.440535
58.588416  -3.384432  1104.244192
36.767816  -2.830678  901.966956
37.221741  -2.014729  501.469122
13.895758  -2.594487  1032.948793
13.576019  -4.020685  2424.149218
13.262610  -2.583423  1016.855230
14.153276  -2.086488  499.583942
7.414761  -2.377626  1135.859720
8.267648  -1.814566  479.603421
6.977209  -2.779399  1058.765874
8.010768  -2.406003  1185.512927
48.442917  -2.813694  847.903518
48.798228  -1.982551  722.769579
88.385022  -1.509775  342.755640
87.179885  -1.597497  370.020380
17.432883  -1.590542  369.987303
16.039016  -2.095362  526.291609
100.040006  -2.327540  330.904586
98.339662  -2.020350  435.917406
49.754893  -2.062601  1011.362530
55.748734  -2.766766  762.990567
57.296038  -1.749729  575.925297
57.701644  -2.609901  775.706934
52.360417  -1.623627  478.878965
51.489776  -1.836709  508.620821
24.834701  -2.504085  696.638027
35.086124  -2.552143  622.262587
64.746575  -3.266889  827.538090
71.490750  -2.414910  857.221100
70.832185  -2.412891  863.757803
68.284749  -6.583800  2035.499543
77.398583  -2.592997  1266.095038
82.979470  -2.530973  848.943813
84.708330  -2.354180  703.416084
88.433151  -2.548640  625.125914
10.116802  -1.882517  241.227602
8.562174  -2.915113  1145.684790
24.259719  -3.048324  895.820363
25.758767  -1.901424  363.851791
27.848847  -8.683732  2667.271375
25.518086  -2.495123  738.164863
40.910800  -2.091977  766.216208
38.182613  -2.207111  682.741136
70.262809  -2.897229  1066.797982
71.736136  -1.864345  462.590805
76.842091  -3.139259  1531.086882
78.303470  -1.981317  678.732226
83.542374  -2.822826  929.936506
84.913475  -1.793006  415.135514
93.995955  -2.089548  350.037854
89.339451  -3.525830  896.809475
54.378758  -2.176091  597.710867
54.687690  -2.772193  710.475300
33.069847  -2.292923  758.394630
40.456376  -3.303258  1003.795947
37.342506  -2.664320  780.850170
38.709058  -2.232034  713.179628
9.869304  -2.557771  687.189707
21.012357  -3.158630  1451.037368
10.202183  -4.222720  4602.076270
12.840897  -2.992301  1240.438209
45.022737  -2.621759  749.149752
52.112892  -4.172224  1731.619071
48.954750  -2.585764  790.915561
50.295017  -2.009739  1218.300500
87.556695  -1.875827  383.241997
87.784309  -2.539750  590.662475
15.139521  -3.141990  1196.200516
17.618553  -2.497088  731.636110
56.862157  -2.139587  586.693437
57.164208  -2.730359  772.616843
50.632848  -2.652424  1716.460655
52.610270  -2.639785  827.917793
26.833651  -3.002112  1141.530690
28.409929  -3.038316  1383.198508
66.539071  -2.567873  828.866074
78.070174  -2.592786  1309.322671
81.138805  -6.235996  1882.186863
81.073782  -3.229006  886.148361
79.392591  -3.142960  1280.535331
86.153358  -2.829894  825.066462
53.251472  -2.809204  826.139412
58.252193  -2.730970  819.295399
5.242845  -1.773665  373.958745
5.906635  -2.868817  1162.343170
72.160894  -4.993241  2027.202792
92.809006  -5.023288  919.739969
12.802957  -3.771802  2470.716728
23.800282  -6.355089  2797.428763
56.866863  -3.299780  873.492693
61.255871  -3.152889  1175.412240
51.930174  -3.039784  1035.804832
53.569160  -3.394708  1073.247240
1.429101  -2.534324  1187.932370
6.135186  -3.646557  1641.059222
39.024728  -2.912365  957.131828
41.131497  -2.810520  915.232412
91.527483  -2.566201  747.797140
94.266253  -2.795500  734.010683
20.466949  -2.525394  1037.743880
23.069950  -2.777308  949.313135
0.423391  -4.962159  2323.543810
3.181622  -2.272651  895.642275
101.328164  -2.183997  448.356183
102.648400  -2.818475  727.539684
32.122726  -3.298924  1643.304548
35.388507  -3.522150  1288.070237
64.124849  -3.681614  858.396740
65.894404  -2.679175  789.274641
93.855990  -4.494532  933.733211
92.893014  -2.919910  803.863850
16.982368  -2.714968  753.865937
21.758141  -2.870491  1320.819925
57.228549  -4.109877  1189.436965
63.385237  -2.387417  579.165849
27.603818  -3.618465  1282.630543
29.808020  -2.604523  1083.720405
67.782419  -2.657340  882.856622
69.103258  -2.555396  1095.526808
73.425523  -3.507731  1568.811013
75.645771  -2.787424  1165.104408
80.247301  -3.842512  1104.755227
82.374109  -2.587307  845.567553
22.559602  -4.315962  1746.235247
24.467772  -4.009429  1921.222863
46.329145  -4.133103  1659.728451
46.978419  -2.460293  801.441734
37.849705  -2.783872  759.457830
38.418218  -3.323945  1105.168902
6.829508  -3.563082  1667.692534
12.037809  -3.921615  2531.676154
49.456686  -2.643721  839.447663
50.035545  -3.125471  1026.611694
68.591680  -4.002539  2000.737287
70.448808  -3.771282  2309.257471
75.080616  -3.356735  1575.475866
77.027383  -4.118641  1532.725797
80.001036  -5.198295  1565.478628
85.273980  -3.107127  968.658439
4.079432  -2.857809  1570.638553
4.351211  -3.520594  2018.620970
2.564532  -2.213967  876.119067
4.402335  -2.335895  897.525136
101.631351  -2.677906  727.199765
103.396579  -4.792089  2226.936685
31.910054  -1.943851  628.277507
29.139786  -7.305805  2767.446748
37.046220  -4.725190  1593.750858
38.249256  -4.443058  1413.475395
48.710509  -4.505972  1595.354791
54.865441  -4.275726  1186.930396
8.452188  -5.787597  2939.214930
7.394795  -4.119203  2409.933608
4.960526  -3.525793  1877.173456
3.441817  -2.852926  1648.967264
5.039254  -2.283962  863.168561
4.933823  -1.312774  292.460542
101.743756  -3.399000  1144.921547
98.877099  -3.568087  807.548897
2.332612  -3.559516  2355.947451
3.729331  -4.040206  2159.009619
3.115230  -3.564670  2350.748148
4.588645  -5.276449  2407.026350
0.713552  -6.876319  2383.983283
2.078837  -5.321701  2353.685883
97.063400  -3.918711  985.808742
98.199965  -2.746380  845.610469
45.120876  -3.680179  1663.917606
0.313151  -2.370631  1175.256929
47.106728  -3.369102  1345.059632
67.090047  -3.030475  881.031648
68.555405  -2.996730  966.144224
97.097666  -1.663805  412.917440
97.322060  -2.927065  766.248853
11.193878  -2.819844  1112.640228
11.759819  -3.176416  1139.087187
8.394545  -3.750608  3075.577436
14.247107  -3.252248  1366.913855
9.197660  -4.580532  4245.365764
17.228723  -6.223824  1800.929894
25.521644  -4.170407  2000.999061
36.387072  -3.599487  1293.477670
60.050310  -4.240576  1238.753497
74.225230  -3.010326  1557.533754
76.372688  -6.464611  1178.905490
67.192603  -5.628678  1956.860611
77.716444  -6.897720  1209.894480
96.825132  -9.645164  3462.876463
71.462565  -3.947652  2324.926641
91.928891  -4.145467  849.829368
30.928033  -2.698586  1078.091122
32.384411  -2.508701  749.421476
96.017600  -3.942453  886.918722
99.870742  -3.340702  781.172889
11.634694  -5.888629  2332.663288
16.797827  -3.650768  1567.177258
22.517645  -3.266080  1135.741319
32.673061  -13.692896  2656.836331
64.777150  -5.700195  1648.420806
85.039966  -5.204366  1761.741258
89.957614  -12.587517  3901.650665
90.811586  -7.961012  3063.456353
33.597445  -3.905573  2165.712283
32.712334  -4.182951  2318.902963
93.733896  -3.314692  765.362676
100.263603  -7.751831  3418.469520
98.113668  -4.456465  1520.356280
103.198208  -6.986389  2992.937337
15.435514  -2.375345  587.183974
15.815466  -3.955125  1560.176398
54.393211  -3.373980  1001.911130
59.482003  -3.396402  980.437909
49.876317  -4.210209  1752.417598
55.689744  -4.232111  1143.664825
29.322327  -3.273261  1580.463233
15.274036  -5.057272  2147.809179
90.335952  -3.522848  844.227515
90.931304  -4.360487  967.945007
87.484787  -4.573539  1563.940331
89.430025  -5.610079  1723.711298
19.260513  -3.394282  1564.509886
30.902003  -4.465159  1840.122521
17.666251  -4.110030  2102.194329
19.760093  -4.260812  1654.711304
56.454492  -4.809548  1163.162619
64.257151  -7.020668  3018.993470
1.136944  -5.838478  2348.132927
0.887953  -4.079724  2291.003627
42.835302  -4.074887  1770.699535
53.981868  -5.022327  1363.641457
25.996976  -3.200340  1214.546125
19.879461  -6.442598  1967.614862
58.564768  -5.087844  1324.330189
61.010106  -4.110429  1585.047734
71.935132  -3.075618  1318.623986
66.041389  -4.085895  1405.832611
78.542869  -3.330469  1491.165913
71.150036  -8.930480  2087.001764
87.886241  -7.866661  3097.880426
87.087540  -3.243449  800.509376
15.875762  -6.174319  1834.891386
40.533372  -4.460004  1661.915058
17.771391  -7.387428  1949.010518
19.395540  -8.835191  2237.733773
13.111444  -6.075998  2007.389752
20.750793  -4.095295  1643.881676
53.110676  -4.357728  1667.110497
58.098436  -4.205601  1251.258662
46.657988  -5.368942  1821.470676
59.101806  -7.058002  2273.778011
88.772215  -4.708940  1794.741520
90.592613  -5.264607  1747.761098
23.609386  -4.805333  1881.757614
10.490758  -9.979325  2251.794389
54.111513  -6.373305  2523.605860
65.519797  -3.411491  871.437950
60.171373  -6.248594  2140.651348
66.017884  -5.343201  1811.697682
63.373485  -3.140426  872.433529
63.804060  -4.652111  1403.455894
92.002261  -9.761747  3516.189691
95.162647  -4.937382  966.022370
62.681567  -3.479347  932.321799
62.784993  -4.499231  1498.576449
62.045308  -2.937150  979.595801
61.902968  -4.914574  1982.035056
59.623056  -5.110849  1289.413062
66.966972  -3.816181  1495.531279
5.437002  -4.864395  2459.100558
11.276155  -4.685273  4412.317762
1.829845  -4.229614  2290.995570
39.314376  -5.264163  1565.147141
51.044033  -4.955646  2417.267852
44.101462  -4.549144  1747.582122
55.748556  -7.036554  2602.203973
92.397259  -6.140919  1836.301565
92.981573  -7.482639  3021.637381
78.056570  -4.310062  1432.961575
91.178453  -6.167218  1874.477007
7.232204  -5.410514  2924.287609
10.693914  -7.133880  2125.098719
5.627679  -6.754659  2514.969395
6.824476  -8.815224  2320.550376
0.880704  -9.959985  2436.682920
6.284972  -5.765887  2751.882909
32.334258  -6.723508  2524.614260
48.048604  -5.600181  1769.197041
13.927002  -5.012574  1981.222282
11.364071  -8.553500  1914.267114
28.809065  -5.612751  2483.867445
34.545212  -4.397366  1711.814022
71.343223  -6.218310  1586.151658
75.256845  -4.417090  1826.524090
86.157940  -9.606342  3273.934886
99.920132  -12.889350  4024.003370
6.956852  -13.287042  2579.192663
18.002168  -9.606696  2204.469405
17.978884  -5.166036  1723.714063
21.205069  -6.206110  2065.648178
56.801126  -6.014780  2119.985459
61.491490  -6.182467  2173.519786
62.404039  -7.225572  2689.287862
88.513799  -11.948578  3816.818653
19.178788  -7.513195  1959.272605
44.373671  -6.122293  2296.428885
31.926091  -5.115972  2411.725100
62.075189  -8.819505  3526.534523
81.958309  -3.366897  857.031051
98.457408  -18.191561  4342.769039
84.701292  -3.989477  1144.638450
89.437907  -6.619606  2844.680119
3.767742  -4.826826  2357.305071
4.525043  -6.328244  2477.699521
58.041515  -6.197352  2261.880419
74.291754  -5.278602  1825.458453
83.772278  -10.407789  2915.167240
101.378036  -8.445825  3415.951179
2.941037  -5.602216  2364.120370
3.475800  -6.605051  2456.789632
48.415527  -6.799883  2756.909085
89.836668  -8.538455  3055.633286
1.572312  -11.645643  2466.461950
1.594257  -8.169638  2401.658367
98.417782  -5.715336  2727.707107
102.594788  -5.778478  2565.828005
100.012688  -6.308878  2684.435362
90.785145  -10.404446  3466.537649
82.664893  -4.181319  1099.471644
33.795551  -10.678836  2506.217482
38.254951  -7.807606  2171.843112
33.966305  -7.092938  2479.949427
20.561869  -9.570900  2323.123543
12.867655  -8.591159  1866.514190
22.417033  -7.214790  2448.013087
47.517743  -7.787296  2569.835617
41.944010  -6.372726  2359.687829
5.590153  -11.301068  2423.393702
3.070913  -7.989030  2398.782883
11.695574  -15.434820  2805.457811
25.076310  -12.657602  2621.158311
19.025006  -11.727195  2480.922978
13.674247  -7.358907  2126.577350
35.887136  -10.180616  2338.019291
46.936782  -9.956054  2981.847665
31.050700  -8.039174  2635.558724
25.383325  -6.715852  2847.423058
36.589272  -9.344878  2245.574983
26.246301  -5.327073  2780.815851
97.277589  -6.856933  3238.196687
103.389815  -9.626907  3532.729357
99.195374  -8.733893  3361.694806
95.157952  -9.411641  3582.821564
88.482058  -10.390962  3409.587379
97.493296  -11.165338  3946.553558
41.510088  -8.858006  2350.301813
41.756547  -5.037678  1878.628758
95.636081  -6.437435  3076.502084
99.158401  -11.335664  3922.665597
97.804265  -8.432536  3173.526723
99.881345  -10.116848  3630.258496
88.932821  -7.558296  3210.253691
94.495576  -7.779515  3001.493415
43.173728  -8.448201  2395.047425
27.491800  -4.973360  2578.122504
92.701205  -13.257875  4181.152141
102.354825  -14.231709  4037.589282
36.389799  -5.921550  2262.087563
36.108338  -11.633082  2481.063241
16.560983  -11.795151  2589.251554
22.092374  -14.532431  2875.042969
45.702863  -9.136900  2827.110583
43.294974  -6.983083  2232.289266
5.709486  -8.058464  2361.022923
37.973006  -9.295922  2240.265055
83.883427  -6.285573  1543.368741
31.905265  -12.476119  2585.567988
9.009051  -7.046617  2187.906160
19.222225  -5.259042  1739.251866
8.246764  -8.415068  2296.712442
15.091532  -7.412530  2039.342930
11.363664  -11.311318  2421.560065
40.824702  -7.532749  2210.407373
78.660026  -5.478336  1398.554754
69.599651  -4.462932  2047.124656
34.887356  -5.671063  2393.085655
39.418243  -7.001860  2270.506203
59.111335  -8.511406  3381.270669
66.763257  -11.078267  2547.119729
51.069095  -6.693564  3939.060883
59.117320  -11.963987  4971.535915
56.525351  -11.998634  4677.861521
52.674184  -7.488626  4198.510610
6.720126  -10.438060  2388.109470
96.580926  -12.419215  3993.604138
92.894800  -10.735356  3796.307797
36.050273  -8.197365  2251.089886
36.846084  -7.162698  2166.661528
37.962425  -13.319838  2630.384022
44.310860  -9.538954  2690.165987
17.092147  -8.650098  2065.157768
34.672936  -8.378091  2274.459772
73.315819  -4.715651  2082.243178
6.328673  -15.750278  2706.486649
34.338880  -13.587893  2656.305572
17.079942  -13.350513  2822.246316
63.539517  -9.717142  3052.317337
45.721928  -6.489167  2096.792679
85.609493  -8.138789  2165.969865
87.496738  -9.496246  3308.876484
4.201963  -9.016028  2378.940742
8.075301  -11.050251  2368.133559
4.186980  -10.635796  2435.599343
1.811216  -14.715665  2569.870623
9.337173  -13.297000  2605.560308
91.967442  -8.521394  3047.774522
84.204223  -7.766702  2005.276254
60.636661  -9.497260  3922.185453
60.536831  -11.331078  4550.162912
56.050737  -8.719206  3850.310376
9.058314  -9.928154  2273.637425
97.204995  -13.898735  4126.124009
90.606911  -6.948555  2705.701335
69.795737  -5.864371  1625.499669
62.043491  -12.339934  3942.824421
52.965185  -9.321091  5278.965915
14.981490  -9.861516  2359.456654
17.848803  -10.871301  2472.154332
15.765250  -8.724705  2051.118154
67.695620  -4.448856  1717.270926
82.566048  -5.558421  1614.594360
57.635617  -9.441297  4028.127854
79.644230  -8.288417  2315.656878
15.323592  -11.344452  2567.157937
95.026142  -12.226983  3989.712753
11.117952  -17.567953  2870.644902
89.775408  -9.741536  3401.161646
86.754205  -7.122301  2689.958189
100.730404  -16.300271  4251.084622
20.344700  -11.198299  2495.570434
7.265738  -14.655162  2685.797265
13.501180  -9.781593  2315.612259
86.505474  -5.669007  1984.382285
13.610780  -13.533687  2692.807243
18.647970  -13.223231  2842.568064
13.958988  -12.139028  2538.241382
8.176831  -12.365037  2576.520255
10.610054  -16.223604  2800.514120
26.001615  -8.339315  2633.113628
31.248971  -9.831998  2606.614477
27.279644  -13.219848  2673.085573
32.505661  -10.836001  2539.804112
28.325985  -10.597784  2541.946313
30.360766  -12.539638  2591.490208
27.220541  -11.693981  2559.528336
41.651120  -16.426715  3401.422391
29.815194  -11.012680  2540.182792
32.030342  -15.088442  2775.695628
25.757525  -11.357387  2559.791601
29.696929  -13.889744  2701.087853
32.739503  -16.229199  2899.468651
51.430312  -19.550406  3928.864145
21.113033  -13.651875  2861.977123
28.677828  -16.737009  3042.206283
30.598708  -15.221770  2776.940711
34.047083  -16.266273  2898.862218
29.994167  -16.604785  3036.193131
31.719662  -23.804895  3526.406265
36.426159  -15.458872  2815.223198
39.876641  -10.860136  2394.652922
27.837972  -15.637025  2938.810029
30.908505  -17.846963  3164.779629
35.003741  -15.020512  2806.386099
28.603514  -19.284812  3347.176137
25.015736  -9.916773  2503.616382
25.928309  -13.736662  2670.072791
22.171482  -8.875291  2370.816404
22.852578  -11.745075  2560.351111
25.505694  -15.152959  2900.998689
28.252530  -14.172775  2701.136906
20.233050  -20.262375  3132.333988
33.278905  -18.427216  3202.345900
26.442470  -16.100395  2943.861289
26.448427  -17.648456  3255.729802
41.132905  -10.135425  2399.165711
54.704695  -9.888421  5355.455117
47.947736  -8.989794  3137.556367
46.214760  -7.707819  2466.505108
49.348241  -8.998878  3179.517149
49.738532  -7.505157  3426.946549
34.529050  -9.644319  2356.504124
34.860973  -12.213949  2500.934250
49.995455  -10.455896  4108.293015
48.885882  -11.742043  3455.850455
54.351977  -14.266942  4240.164245
54.001838  -12.606350  4591.161415
57.903942  -16.663077  4433.297442
57.741433  -11.060060  5109.209338
55.073493  -11.549086  4518.557097
58.672709  -13.553360  4627.069689
52.353938  -12.361686  4657.334799
57.028477  -13.541332  4585.065897
56.415529  -16.289997  4380.503113
68.178396  -8.217730  2560.230584
42.247097  -11.345432  2587.470130
55.926758  -14.752376  4270.617028
51.686083  -10.737091  4423.640112
52.997547  -15.033019  4167.643400
47.227715  -11.251285  3318.544094
51.673058  -13.808573  4271.734794
52.675923  -16.530452  3952.390163
53.821494  -17.820497  4064.216123
69.638968  -9.237502  2199.298779
85.218495  -10.811766  3147.378958
59.093064  -15.995516  4520.387695
80.280942  -10.483599  2449.306054
81.944331  -8.808065  2124.783336
83.306453  -8.830278  2110.584300
74.077062  -7.951901  1226.652783
85.685778  -12.449571  3818.751829
76.126383  -16.400765  4869.097519
89.221147  -15.241322  4509.546419
80.887299  -7.795390  2116.478404
82.639194  -11.176107  2731.277091
78.208910  -8.047970  2463.105422
81.527338  -10.220728  2478.419880
77.319561  -10.463056  2346.465393
79.454866  -9.563963  2423.486900
71.532157  -13.524298  3383.168120
76.039512  -13.755740  3199.377015
89.715579  -16.971323  4479.879165
98.174362  -16.815420  4284.302587
5.780210  -18.477372  2821.236335
98.879097  -14.198544  4118.670243
32.222208  -17.604705  3154.952520
50.201129  -14.268860  4222.525929
60.130573  -16.961428  4581.558705
37.916561  -22.087783  3637.262573
32.368107  -20.545472  3484.655724
53.859994  -20.562939  4085.879681
19.653932  -14.184305  2882.144124
23.806974  -12.876203  2618.426938
19.498034  -15.564873  3002.752396
24.207223  -15.371285  2912.185092
43.761413  -11.158766  2624.703829
42.151605  -13.872852  2848.201652
48.467376  -16.685794  3765.258205
47.315499  -14.023401  3424.447973
64.938872  -8.554619  2723.002660
69.674390  -10.886537  2150.567067
3.033985  -11.751469  2463.416836
103.309952  -16.927043  4275.145221
94.271331  -10.739583  3831.771843
96.240407  -15.098539  4224.915240
101.316180  -13.047578  4017.905496
102.351170  -10.776109  3608.414502
103.463115  -13.209573  4010.897110
102.424469  -12.025441  3979.480614
99.862249  -18.779812  4337.611101
95.860491  -17.542754  4345.177689
5.725348  -12.835264  2569.684804
