# Cell_X[m]  Cell_Y[m]  Velocity[m/s]
80.501250  -0.998657  192.594263
81.283525  -2.266024  1446.742403
19.880964  -0.765403  261.797144
21.173201  -1.784553  267.121133
24.527125  -1.669560  206.006116
24.946677  -1.359930  204.007467
44.587461  -1.223482  209.022801
44.317198  -1.899677  1852.331687
43.832615  -1.894260  1863.230161
41.284779  -1.917075  1779.665471
45.536606  -1.504862  225.617005
45.933803  -1.266201  231.185271
0.191486  -3.230000  2038.844428
1.966531  -2.352580  2321.427978
3.602863  -1.746751  276.057431
4.470971  -1.784048  276.683221
4.262939  -1.220074  245.256598
3.478072  -2.202900  2262.701370
8.603723  -1.746346  294.849893
9.857931  -1.716676  296.362492
5.724919  -1.592579  274.816908
9.105486  -2.021580  296.326000
10.952229  -1.620870  296.235192
7.950480  -0.689878  214.799396
27.564591  -1.588653  214.043242
27.049514  -1.030994  212.584892
31.089323  -1.523943  214.500257
30.399334  -1.118969  244.202372
15.148880  -2.650359  2171.620492
15.394615  -0.840624  243.421224
19.138817  -0.765403  257.839179
19.509890  -0.653962  260.123245
29.576699  -1.295729  252.797539
28.438057  -0.971430  219.610832
28.250608  -2.050994  2549.192223
28.784928  -1.460057  231.456679
52.519923  -1.652774  1790.165683
53.429726  -2.367673  1594.286544
58.446192  -1.079952  209.065979
59.036583  -1.158384  221.311206
104.478913  -2.125940  281.566476
102.916667  -1.167729  261.788958
14.291904  -1.150188  262.229306
15.682850  -1.066237  247.836135
35.966082  -1.072094  185.002669
36.426483  -1.967744  1854.063142
34.589207  -1.081469  190.188179
33.338420  -1.924431  2247.035641
100.511252  -1.911657  281.629991
99.928446  -1.064213  183.782898
47.571453  -1.475800  233.170073
47.524766  -0.637801  248.707384
50.411854  -1.280431  281.090138
50.028694  -1.053142  273.787562
101.818656  -1.580516  274.650955
99.261780  -1.327108  218.124692
1.571813  -0.999038  268.791299
1.317299  -1.348233  273.836269
25.371230  -1.383381  203.538690
25.705429  -1.674261  202.063898
96.149329  -1.253504  277.757760
97.928446  -1.064213  263.197577
40.972017  -1.451389  227.738066
41.240999  -0.875368  199.024438
91.948158  -1.009075  279.271282
93.663950  -1.547615  269.166812
64.003034  -1.006708  217.917837
63.461836  -1.061882  208.412979
36.980150  -1.069184  178.654348
36.675550  -1.801720  1847.386527
33.900992  -1.800186  2166.965078
38.241422  -2.653850  1770.659846
37.508231  -2.420127  1748.748463
37.867567  -1.833781  1831.810970
37.841499  -0.974494  181.594723
38.114825  -1.375386  187.676287
37.553346  -0.945041  181.389030
37.633644  -1.426518  180.069460
37.108875  -2.384902  1742.263585
38.107578  -1.696345  1833.355580
35.326391  -2.252826  1839.532126
38.749931  -2.735293  1764.651524
37.548374  -2.148484  1785.254889
38.343128  -1.958065  1828.290802
37.884682  -2.802985  1774.529886
38.183216  -2.246126  1788.824826
91.241521  -1.705558  279.911243
92.389892  -2.099589  275.204840
86.815995  -0.990610  260.396965
88.260088  -2.269984  286.479678
34.017989  -1.375682  185.328127
33.878999  -1.090844  194.532707
31.964647  -1.104907  193.254498
32.756386  -1.394432  189.148314
48.545420  -1.507385  219.341854
48.942680  -1.257546  233.351019
68.244493  -3.217894  2357.764263
70.624348  -1.855011  2475.846253
42.046602  -2.612378  1788.993942
45.149481  -1.998298  1815.300678
3.599051  -1.105426  243.565042
4.951559  -1.812608  276.339314
8.056769  -1.963367  294.663985
7.399189  -1.048274  257.174418
8.077050  -1.048840  282.486670
7.738018  -1.295795  267.506846
8.743716  -1.311734  286.882775
11.396204  -1.927667  295.951717
26.555307  -1.557804  212.488594
25.639365  -2.104374  2276.465402
27.678998  -1.307147  213.031957
27.117242  -1.968936  2492.640796
31.368449  -0.962288  227.665577
30.509117  -1.884561  2280.470400
30.066001  -1.118969  248.492799
28.813179  -1.926749  2516.623862
28.104723  -0.971430  218.745365
28.274556  -1.579961  223.905005
50.512528  -1.756031  2493.006666
53.883687  -1.787653  1638.944011
102.075480  -1.167729  262.101152
101.079909  -2.061549  281.960804
42.959416  -1.244735  195.949030
42.593052  -1.472564  209.921270
43.564066  -0.977366  213.696033
43.348962  -1.268331  197.181359
46.300666  -1.407121  231.795088
47.053636  -1.023737  243.546807
97.174679  -1.887796  285.903775
97.920872  -2.252460  285.537484
98.261780  -1.327108  257.958418
99.920792  -2.267035  281.750959
99.174639  -1.895083  284.742442
100.265099  -1.336393  179.483488
41.268968  -1.270666  227.342706
40.666230  -0.945035  186.525224
42.636238  -1.908065  1889.843656
40.968895  -1.730743  1774.559706
40.447109  -2.422217  1748.662992
41.683754  -1.781416  1892.431572
40.766366  -2.306817  1745.903105
39.822823  -2.753593  1768.045450
38.945529  -3.164295  1762.673098
45.459684  -2.755649  1692.028773
93.467153  -1.830538  271.163806
93.457559  -1.211628  262.773200
35.596091  -1.724301  1914.361785
35.030778  -1.738348  1983.339786
36.878966  -3.335667  2169.380601
40.306816  -2.805606  1771.648903
46.565554  -2.059403  1672.048223
46.504763  -3.873170  2018.971386
44.718513  -2.572851  1738.308852
45.136102  -2.492670  1721.580719
30.200170  -2.492037  2289.121602
26.554670  -2.093181  2435.341833
30.884667  -1.275250  217.913152
31.406438  -1.270563  205.728005
34.329086  -3.579475  2545.845166
31.930037  -2.156493  2348.275070
29.104022  -0.973391  242.292887
29.360938  -1.563172  242.091820
54.983193  -3.175955  1444.015881
54.818645  -1.963325  1416.665796
53.859566  -2.294250  1564.382406
54.452858  -2.459090  1507.981802
15.092394  -1.469005  285.154261
15.754202  -1.835012  282.887660
47.156397  -1.329433  227.208435
46.616130  -0.964373  244.601186
47.127366  -2.000130  1628.445110
46.317403  -1.892538  1689.309139
46.818244  -1.820099  1649.411244
52.076782  -2.115257  2328.913624
35.317494  -1.894524  1949.114025
33.625975  -2.114305  2216.359378
27.835626  -2.661106  2597.495818
30.799412  -2.184618  2287.900557
27.082643  -2.710684  2593.314384
27.681788  -1.924047  2536.934554
29.381233  -2.022869  2445.159899
30.230592  -2.057670  2288.969427
31.846095  -2.571969  2283.299199
36.691909  -2.692328  1746.626570
30.720412  -3.056694  2180.275687
32.770367  -1.828311  2306.115786
15.471841  -1.522325  284.747654
16.926312  -1.096927  239.093321
92.854487  -1.884280  272.590780
92.013617  -2.866547  2749.518518
35.388944  -3.047484  2110.094907
35.603169  -3.572681  2324.899318
34.465466  -1.752410  2073.725712
34.760365  -2.237549  1851.861423
28.013996  -3.053803  2627.030166
30.580553  -2.623671  2272.468975
28.642658  -2.651656  2542.908890
29.103475  -2.226805  2476.869700
27.456010  -2.560299  2597.923517
27.972083  -2.224103  2549.471635
29.668020  -2.181915  2399.831477
29.826036  -2.611594  2300.636856
35.012192  -2.914327  2123.035903
34.752181  -1.908571  2031.794903
31.364725  -2.170555  2319.816789
31.469220  -2.581344  2278.503858
32.599845  -2.553219  2416.344762
33.060662  -2.128368  2275.270856
43.502816  -2.967090  1931.179424
47.245092  -3.673513  2012.421252
47.474871  -2.647256  1590.315012
46.687406  -2.535500  1602.434695
92.900115  -2.228702  271.345819
93.191490  -2.393361  269.051755
94.011595  -2.362160  263.932264
94.825365  -1.683621  275.635745
34.187708  -1.956347  2125.137921
35.613049  -2.554113  1834.526121
34.384329  -2.280638  1857.543219
35.047859  -2.425629  1846.426524
26.041886  -3.077847  2660.062817
28.846566  -3.268907  2580.841590
29.019533  -2.642281  2540.684763
32.419632  -2.888534  2333.887640
45.886998  -2.508032  1677.339178
46.137593  -3.429790  2035.001631
47.613387  -3.137423  1605.250855
50.085267  -2.841502  2820.411891
33.771700  -2.591745  2163.340262
34.243338  -2.601918  2152.141707
47.082563  -2.474364  1598.389756
47.852988  -2.176747  1591.059795
32.042757  -2.897909  2326.584716
34.639124  -4.097620  2620.753283
76.804666  -0.574740  250.667795
77.022217  -0.376589  251.438792
59.957232  -0.893376  218.375765
60.565095  -1.329889  215.269046
59.643557  -0.807251  218.381464
59.454896  -0.965362  218.060081
60.856857  -1.227150  208.880377
60.577123  -0.858324  214.462171
59.116823  -0.925838  218.028440
59.329956  -1.331051  222.774132
72.953524  -0.897280  248.114414
73.560975  -1.337945  247.190062
72.623843  -0.800181  245.941185
72.421801  -0.956376  206.924002
73.856907  -1.232111  260.251704
73.575086  -0.863673  253.352287
72.148371  -0.951719  206.413792
72.292824  -1.342677  219.100633
71.910880  -0.796210  209.789610
71.800778  -1.192297  219.175389
94.026159  -1.439785  268.821038
94.316098  -1.895576  273.710330
103.861359  -0.878543  251.359468
104.481751  -0.119831  228.706694
69.963188  -2.430647  2279.172055
74.714774  -2.388486  2062.736359
-1.402310  -2.748750  93.999101
93.087435  -5.411203  2471.129024
21.967413  -1.692156  228.329346
22.032170  -2.205681  1991.163580
22.844667  -1.575200  221.462419
22.310259  -1.202474  228.303225
20.715620  -2.339473  2063.155890
23.375521  -3.875977  2143.213349
23.672170  -1.674140  213.421400
23.298926  -1.156757  217.924609
23.081229  -2.579275  2291.229245
23.159288  -2.036547  1960.782440
23.131099  -1.719955  217.341554
22.881529  -2.240483  1965.700794
22.570554  -2.878197  2183.009981
24.106816  -2.227829  2063.140585
23.045271  -2.902870  2201.765312
24.573850  -2.052893  2153.611659
21.288702  -2.994897  1977.644536
24.513547  -2.913973  2522.149716
23.457266  -2.536211  2301.191325
24.134570  -2.561613  2325.897334
23.507701  -3.340446  2249.384337
23.763545  -2.696887  2309.499116
58.867643  -3.778589  1890.292904
57.749744  -2.015060  1312.231224
89.974841  -1.247980  278.906126
90.540492  -1.580775  279.588200
63.428987  -2.293768  1543.472142
66.225607  -3.667042  2093.735128
19.004689  -1.103221  274.213124
18.851080  -1.790914  277.331116
21.587176  -1.566397  232.161474
21.490725  -1.192904  252.065024
4.173331  -1.569008  276.407670
3.343363  -1.494169  274.984482
11.760209  -1.118554  286.148217
13.598981  -1.105009  267.544747
13.112195  -1.999103  294.079929
12.866706  -0.880544  277.337164
2.421343  -1.698077  276.737969
2.827336  -1.485042  274.999488
62.902805  -2.428985  1534.147339
64.333596  -1.551458  1490.618077
90.892578  -1.409864  279.694651
89.374375  -2.927645  2061.042258
69.391011  -2.555334  2295.017148
71.968237  -2.037672  2398.075388
37.937656  -3.903831  2181.156349
42.509514  -5.133390  2135.757592
28.443386  -3.022900  2624.303645
29.237017  -3.003158  2498.425357
29.925478  -3.398555  2393.948907
32.976720  -2.543844  2412.633828
31.415689  -3.359940  2198.691837
34.583708  -3.047528  2131.540063
93.524859  -2.189292  267.568492
93.088156  -1.690186  271.185973
92.539690  -1.757303  272.864095
92.605144  -2.393025  272.829156
103.469340  -14.639448  2704.340672
92.890805  -3.080369  2759.192948
92.424059  -1.374092  273.469117
91.907399  -1.697933  280.635240
91.711855  -4.308285  2627.809883
93.575886  -2.988363  2772.472901
91.561964  -1.541988  280.334511
91.699479  -2.380384  282.882602
33.178800  -2.878874  2378.907178
32.616332  -3.202818  2425.350052
75.968615  -2.458641  1703.053967
78.472490  -1.664792  1549.484933
59.399239  -2.370776  1173.842164
61.895460  -2.960235  1620.191992
104.666687  -2.462190  281.593344
104.740286  -0.968907  254.910848
104.180371  -0.609542  251.692879
104.815085  -0.286497  230.408394
105.833333  -0.718750  201.916362
105.333333  -0.406250  201.468903
105.684833  -0.977079  373.078853
105.166667  -0.854583  201.640807
105.666667  -0.406250  2986.666667
105.184833  -1.545829  1429.347739
105.851499  -1.362496  201.741560
105.518166  -1.722496  373.078853
104.552512  -1.362657  274.561343
73.747416  -2.576785  2089.275313
73.648298  -5.118255  1788.169887
72.881104  -2.482758  2119.877590
73.567899  -1.612246  2314.808694
70.967184  -1.667093  2465.647887
70.615104  -2.273648  2249.000655
22.346963  -3.482119  2089.849286
27.685789  -3.614366  2714.604335
23.849938  -3.177526  2273.172680
24.315932  -3.347280  2280.737876
58.516362  -2.583698  1396.354578
59.632244  -1.990685  1336.229741
65.159980  -2.503023  1639.644834
71.061671  -3.249535  2157.160684
66.654246  -2.450960  2297.759356
67.516871  -2.334515  2373.690738
20.025203  -1.469687  282.480396
19.770920  -2.261931  2074.876087
19.205608  -2.275994  2085.587858
21.535850  -3.572844  2083.860035
20.251941  -3.006422  1969.195098
21.181815  -2.130849  2049.917277
13.798013  -1.895001  287.460812
13.189861  -1.671865  288.725672
12.834660  -1.210247  288.011896
12.141120  -1.923642  295.494038
12.451024  -1.726078  295.095284
12.999081  -2.668640  2670.886903
12.719779  -2.387000  2748.678311
12.181813  -2.377723  2898.142088
12.789697  -3.141085  2425.709154
14.158916  -2.534206  2476.548591
11.378290  -2.455769  3091.740759
12.457217  -2.554723  2822.476136
10.793692  -0.890640  281.204150
11.980095  -3.055938  2425.650648
6.719585  -2.749844  2259.000600
12.426791  -3.020502  2421.722265
8.905784  -4.124384  2084.427736
103.207455  -17.596090  6657.345378
63.745952  -2.479545  1552.014765
65.275627  -1.599649  1610.574876
61.676918  -2.373556  1513.386677
67.106580  -2.620466  2312.928550
90.317547  -1.199558  279.251867
90.654128  -2.306602  283.826313
67.146735  -3.183619  2309.629031
72.759339  -2.985775  2051.553812
70.297212  -2.643390  2260.732459
71.305552  -1.894028  2446.417192
26.718877  -3.198914  2671.140228
29.667412  -3.012673  2491.338774
29.610399  -3.976628  2668.226984
31.232204  -3.023742  2179.969074
28.961883  -3.856495  2683.673825
32.998625  -3.202533  2433.031600
32.046477  -3.583062  2298.018680
33.596905  -2.936150  2372.754793
91.420374  -3.497092  2298.077969
104.382091  -11.258750  2614.399155
93.070685  -3.662225  2650.875096
93.560339  -3.568082  2652.863463
31.849367  -3.243483  2200.149887
33.601574  -3.394042  2530.062163
76.522116  -2.320841  1686.732950
79.272970  -1.903077  1490.301436
59.474633  -2.811088  1631.849780
62.650358  -2.993602  1620.641585
60.362006  -2.426071  1522.521509
61.157742  -2.288536  1519.604680
58.686137  -1.627785  1330.023254
58.978879  -2.219671  1168.688164
103.796318  -1.390915  274.353188
105.333333  -3.064167  207.706581
104.038871  -2.101616  281.754400
73.306217  -2.311350  2097.754027
74.180109  -2.272692  2073.186608
26.124954  -4.400094  2235.273867
25.079465  -2.336017  2228.515525
58.021697  -2.553954  1380.751942
59.002717  -1.842288  1327.852372
18.671503  -2.875315  1989.449340
23.040835  -7.865546  2002.360776
20.720648  -2.898777  1968.148529
21.660548  -2.426217  2007.204484
18.983244  -3.643942  1958.799839
13.726261  -3.173247  2287.684949
14.170263  -3.065479  2273.773432
14.802310  -3.194966  2261.188040
64.027987  -2.125860  1536.928154
65.797842  -1.964292  1707.973806
63.999893  -3.052024  1804.282566
64.365263  -2.313331  1526.508471
70.547941  -3.270168  2157.917907
71.036379  -2.627350  2220.777903
30.413165  -3.456638  2383.397786
32.718435  -4.277568  2364.484685
31.294107  -4.191216  2466.462145
33.189093  -3.549693  2522.230514
32.436568  -3.551772  2299.767713
36.369513  -3.812354  2317.865223
73.790656  -3.334439  1939.553678
78.808500  -3.437083  1451.165797
105.849565  -2.347083  201.741560
105.516231  -2.082083  373.078853
104.112471  -1.562500  274.537140
103.494564  -3.179069  2762.497889
71.832093  -2.584708  2203.650439
72.139495  -3.076891  2065.555787
56.371646  -3.347073  1455.471519
60.787172  -2.567707  1522.555371
61.416749  -3.484667  1681.104599
73.575445  -9.630797  2163.045833
64.410048  -2.889284  1834.002864
65.656313  -2.494222  1649.123626
30.602863  -10.100768  1981.302592
33.807689  -3.706627  2544.852049
31.865145  -3.926312  2392.577739
31.946400  -4.353184  2382.550820
32.812628  -3.779844  2383.149920
31.610166  -4.626759  2401.254090
103.222699  -1.568660  274.298936
103.560018  -2.430578  282.019050
58.560546  -2.225088  1176.322486
59.010089  -3.018594  1491.330302
64.890233  -3.022659  1850.050019
66.421423  -2.839134  2186.472654
31.425640  -3.812903  2393.223834
32.224755  -4.601497  2367.216845
30.931031  -5.321277  2416.412481
37.672382  -3.411099  2156.326355
57.613192  -3.010482  1447.632151
60.827637  -3.177158  1681.366346
31.243939  -6.698203  2058.589230
28.830463  -13.215528  2398.516069
84.499091  -1.120863  265.263784
84.731786  -1.788078  281.182024
86.206308  -0.890640  260.448812
86.523818  -0.900532  260.386617
17.683559  -1.776536  278.631754
17.206308  -0.890640  241.236634
84.618579  -2.313528  1498.160769
81.699220  -2.000577  1446.047854
0.427071  -2.813333  2051.082094
0.914831  -2.700810  2051.408876
0.367352  -4.625389  2021.887907
1.832973  -2.877516  2054.627196
7.705228  -3.462425  2076.265167
11.831562  -2.596826  2967.834493
102.500100  -2.306766  283.081214
101.242569  -1.568289  274.623845
88.612848  -1.525364  277.141109
85.927450  -3.791811  1656.779395
7.231654  -1.934242  291.756817
5.523940  -2.580467  2121.791900
41.451860  -2.719137  1786.066815
40.677819  -3.452575  2152.492343
56.887210  -2.789121  1453.029980
56.979135  -2.118089  1305.369887
45.502392  -3.442476  2042.726691
46.344250  -2.801102  1644.221196
65.961995  -2.881834  2175.602056
65.136029  -3.522171  2064.820030
89.753665  -1.675796  279.920844
90.327635  -2.034540  281.843287
28.230495  -4.171052  2694.663881
30.785834  -4.036840  2488.316334
77.413421  -2.876568  1590.209124
78.572180  -2.785775  1564.252968
78.041043  -2.564283  1578.422324
78.859210  -2.120369  1505.580891
60.019067  -2.871800  1656.878507
60.267115  -3.356241  1681.914391
59.250224  -4.297554  2001.966750
62.607880  -4.501996  2280.887938
24.639756  -4.072365  2219.030218
29.856825  -4.633532  2539.717562
17.026545  -3.798251  1967.370999
16.750971  -2.361276  2041.807355
67.728792  -3.668780  2357.879659
72.816968  -4.512046  1863.095049
80.089827  -1.733845  1464.137982
80.399026  -2.649372  1469.638079
82.482022  -3.348066  1545.685995
82.937391  -2.144237  1482.610134
1.211181  -3.015294  2054.153295
0.558838  -3.792055  2026.721004
3.519467  -9.207305  2083.236811
2.249018  -3.815713  2019.705111
11.666951  -3.504940  2520.463995
4.969464  -3.468855  2063.502925
44.302979  -3.171753  1895.429263
46.972632  -5.185697  1886.277371
65.711458  -3.390147  2069.701690
66.690162  -3.275899  2296.226381
89.265471  -1.221268  276.720855
89.428300  -2.344654  282.139306
88.209221  -1.507302  277.142495
89.100800  -2.040262  285.893860
87.919814  -1.951803  287.397165
88.714294  -1.974137  286.171689
75.706825  -3.025189  1875.892699
80.930086  -2.872771  1473.306899
28.482979  -5.669022  2235.436733
30.544573  -4.635661  2535.403877
71.383991  -2.435647  2207.935209
71.925806  -4.398924  1868.374462
79.667798  -2.156922  1473.753012
79.853525  -2.785335  1468.787810
1.674704  -4.920899  2020.414807
12.038742  -4.420733  2085.058981
12.983712  -4.321948  2061.177953
9.695100  -2.896232  3133.069930
101.489389  -2.427858  283.347449
101.989309  -2.077418  283.395282
63.790807  -3.589935  1826.761677
69.489532  -3.956279  2134.595576
66.330034  -4.538883  2393.207580
69.056319  -3.283915  2342.057870
79.550840  -3.410924  1451.507139
80.098851  -4.317357  1516.089901
3.918380  -2.441594  2215.618404
10.309405  -2.626346  3210.084093
4.585242  -3.092221  2062.732189
6.758514  -8.119448  2161.091227
102.691904  -6.545356  2656.063966
7.216174  -2.509133  2325.942514
0.773671  -15.930000  2635.222714
5.535137  -3.147462  2064.180940
10.994073  -3.402174  2537.605583
2.485235  -5.265512  2020.356775
50.693019  -2.990243  2830.970398
53.102749  -2.859122  1867.682129
34.402075  -4.585797  2330.063974
39.541531  -3.177264  1768.869361
38.582052  -3.696602  2179.774970
39.160055  -4.078704  2349.514076
85.796768  -2.506047  1533.251744
94.305628  -3.800022  2666.951020
25.475097  -3.309774  2636.194497
26.118098  -2.399743  2398.996940
35.578854  -4.669234  2467.567143
35.297122  -4.115505  2622.158539
2.960365  -2.486027  2288.614731
2.352182  -3.318447  2053.305908
39.748121  -3.734385  2220.375662
42.855989  -3.589990  2019.191432
22.689501  -4.042323  2139.845800
26.884918  -6.792798  2059.037074
77.634877  -4.417356  1600.641170
74.445100  -3.613593  1924.623345
80.932596  -3.915166  1523.593897
84.250755  -4.612382  1638.930869
82.956287  -2.659898  1526.538306
83.385608  -3.107664  1548.398053
99.767350  -3.377186  2764.164901
100.625402  -5.125341  2690.340238
71.716685  -3.550015  2151.015586
73.227692  -3.572021  1949.773830
65.459592  -5.089548  2393.291000
71.373323  -4.939387  1884.055386
50.086215  -2.056073  2321.708141
48.864208  -2.745352  2776.447793
37.757740  -4.840626  2405.697616
42.276927  -3.333906  2033.883404
25.321060  -4.085520  2222.992955
26.955982  -3.745415  2714.385611
0.964590  -5.394744  2020.720690
9.023025  -2.537994  3057.385769
40.400417  -3.957683  2220.826353
43.120908  -4.638419  2083.289007
82.380755  -2.825018  1508.689634
83.187261  -3.649036  1550.863099
83.882791  -3.073031  1556.202650
85.140347  -2.764575  1522.962722
48.896695  -2.191415  2208.006483
48.291102  -3.192052  2726.293920
38.685140  -4.871076  2403.914069
39.463291  -5.490516  2169.638419
81.780358  -4.129415  1520.723527
83.410230  -4.429677  1632.086746
49.312449  -3.911456  2842.591937
49.019839  -5.292450  2829.798553
105.333333  -18.410000  203.609212
104.379192  -20.240000  6596.952987
105.333333  -24.181667  2232.550276
104.091217  -17.406667  6656.274486
105.666667  -16.350833  204.457646
105.666667  -28.729167  2514.852730
105.666667  -19.538333  5293.485823
102.568928  -27.851841  6078.302941
105.333333  -25.933333  209.031407
102.774035  -14.197439  2704.228404
105.333333  -13.397500  3550.923865
105.333333  -11.255833  3614.911313
105.666667  -10.438333  2029.083491
103.994451  -6.697405  2657.947435
105.666667  -8.521667  2503.482055
95.302568  -2.158750  280.643528
95.300702  -3.011991  2797.473554
-1.333333  -6.285000  201.867651
-0.618043  -3.690799  1656.329023
88.202514  -2.850885  1867.256984
104.101753  -12.965000  2700.338184
63.301185  -5.084091  2305.547806
63.075467  -3.601461  1820.788938
19.899252  -3.594551  1959.429257
26.648225  -8.301780  2031.483774
74.713466  -4.457383  1706.709769
76.255116  -3.941092  1649.914472
102.496485  -2.997827  2764.439000
102.827671  -4.231386  2729.842067
56.836310  -5.738786  2695.363841
61.765476  -4.848314  2283.880451
15.406602  -3.834788  1964.506290
21.567665  -5.260666  1960.199856
41.265638  -3.436163  2150.561863
41.774075  -3.931391  2115.160275
55.852352  -2.108383  1368.626747
55.864118  -3.000432  1446.495260
16.301643  -3.581458  1965.970942
17.309575  -2.924556  2009.470539
1.090773  -3.689873  2024.704174
1.609401  -4.049361  2022.415565
46.284635  -4.720744  1900.504265
47.518545  -4.532224  1891.778897
65.341940  -9.914628  2901.520683
64.779736  -4.349731  2329.919485
77.140775  -3.866008  1648.446206
78.413665  -4.084097  1593.349766
2.894966  -4.491230  2019.710537
101.695032  -5.117056  2692.372344
8.310611  -3.419887  2077.005221
8.408233  -2.738860  2667.166652
51.802071  -3.439757  2766.314950
52.183187  -4.111822  2224.063341
33.095035  -4.569510  2349.978838
36.328921  -4.553494  2478.652429
35.335879  -5.274599  2375.334012
40.590502  -4.921441  2162.103560
48.596892  -3.848235  2842.239442
49.553599  -3.140879  2811.257783
89.447557  -4.578997  2108.456662
89.953691  -3.571008  2164.846611
105.666667  -15.392500  209.402554
104.468834  -13.533750  2704.192181
105.666667  -17.621667  203.210463
105.333333  -22.326667  203.385264
104.483838  -16.740000  6661.938001
105.333333  -20.368333  5268.430687
103.697099  -23.331601  6261.677157
105.666667  -29.687500  201.741560
105.333333  -27.581667  2518.078843
101.333183  -25.481722  6255.048553
105.666667  -23.371667  2044.706756
105.666667  -25.185000  201.867651
105.666667  -14.075833  2506.014330
104.382091  -10.212917  2523.238103
104.396785  -7.690000  2643.664079
105.666667  -12.759167  204.457646
105.666667  -11.755000  5034.103515
92.680405  -4.261732  2629.518348
87.537495  -3.224509  1792.570921
88.669048  -4.277972  2123.230019
61.301048  -4.257217  2241.353414
64.095591  -4.405824  2321.256860
20.906666  -6.476409  1941.626624
24.041582  -4.438143  2177.251416
104.494504  -4.190000  2723.030283
105.333333  -4.043333  1867.752189
101.990577  -3.535545  2765.853090
102.160632  -4.261817  2730.280020
17.432789  -4.661449  1946.149150
22.388460  -5.013711  1960.555542
53.408548  -3.817746  1911.354342
57.481383  -4.390582  1813.287038
13.241474  -3.468692  2317.983863
16.838473  -9.312893  2096.117724
7.943740  -2.439467  2557.422276
7.562556  -2.767118  2405.933760
9.675481  -3.801595  2093.817972
3.626008  -3.438822  2058.301845
3.655043  -4.344341  2024.586050
14.150357  -5.591450  1953.365234
32.450525  -6.191819  2010.578040
33.586420  -4.290247  2347.679217
37.239641  -6.791884  1657.882063
45.147781  -5.927358  1763.445377
48.192630  -4.652316  2835.993953
48.573130  -6.905110  2821.840223
87.518655  -6.113614  2144.042776
88.784329  -3.265711  1993.212697
105.333333  -15.805833  2943.730240
105.333333  -16.785000  373.078853
91.000000  -29.187652  6118.420794
101.268508  -27.614180  6078.737660
105.333333  -28.375000  2043.175161
105.333333  -29.354167  211.147572
89.823369  -5.626567  2426.769866
102.000000  -29.611111  6085.645890
-1.665060  -4.532368  373.078853
-0.998393  -5.192368  201.640807
86.955001  -2.803730  1669.026684
87.265831  -4.156178  2065.782967
59.982720  -3.981422  2004.546498
62.118665  -6.852132  2764.192314
20.174744  -4.382960  1962.905755
24.545317  -9.260996  2034.753940
102.176358  -11.537590  2671.094823
104.597666  -5.697405  2679.155353
56.613600  -4.158795  1798.106146
57.965411  -3.800221  1872.550143
4.992251  -4.301530  2032.917093
104.500000  -27.706667  6076.163480
33.870768  -4.651272  2331.966476
32.165873  -5.175388  2401.293428
87.815569  -4.794815  2126.014909
86.306518  -4.494933  2054.638419
88.725644  -8.538134  2394.856000
103.262284  -4.912745  2697.480907
102.465233  -5.594030  2693.818688
55.145377  -5.109864  2522.114041
56.203414  -5.023765  2519.749859
10.429913  -4.121767  2102.171136
104.150673  -16.062733  6670.385078
104.666835  -15.562733  6669.183267
104.666835  -14.850233  2704.418943
91.011837  -5.434044  2445.193161
92.106342  -6.272516  2436.705047
4.347365  -4.866882  2029.725331
103.500000  -29.500000  6080.479061
9.247849  -6.493910  2138.343224
6.643556  -3.537285  2067.924408
104.135670  -14.281483  2704.408025
103.484344  -15.708198  6670.802010
104.632918  -12.396250  2687.919368
103.279908  -12.803706  2700.738904
101.989031  -15.537016  6673.547198
103.986571  -19.240000  6637.598234
100.594695  -3.929480  2768.592151
94.312484  -5.743911  2477.811912
2.783616  -7.884502  2073.801238
104.500000  -28.500000  6064.050673
7.282817  -3.991882  2070.120298
7.463757  -5.132187  2094.091777
14.615973  -9.270393  2118.553085
11.154756  -4.893651  2181.984885
19.983204  -9.519708  2011.945429
104.015009  -11.827500  2672.049014
103.193164  -12.045372  2671.530573
104.068928  -25.924063  6242.461298
102.833333  -29.111111  6081.345989
104.166667  -29.166667  6079.891732
3.294954  -6.378424  2040.872646
8.481341  -5.307227  2096.577845
105.333333  -5.668333  203.609212
70.300802  -3.841917  2131.222180
65.723753  -13.630146  6989.237031
67.376647  -4.632901  2370.143384
70.603964  -4.533829  1887.919114
85.154362  -3.598275  1646.405333
86.304269  -3.032277  1643.339174
75.024620  -6.636926  1675.034284
82.444252  -5.002639  1601.452088
57.799637  -5.332039  2707.531948
60.427541  -4.574889  2239.487115
41.163986  -5.286951  2142.045268
41.741742  -4.682445  2146.790499
43.946644  -5.011267  2063.753047
47.214761  -6.251911  1740.545637
79.788315  -5.077489  1523.768066
81.445750  -7.247446  1662.058849
49.787727  -4.691062  2877.508039
54.521700  -4.064211  1881.716468
53.028977  -4.434863  2183.685309
57.924985  -8.963154  2949.050512
61.191003  -9.111377  2925.604358
60.409650  -6.118354  2756.852611
5.738189  -4.512587  2035.210240
4.397006  -6.126684  2042.171494
103.357315  -8.520029  2627.618323
101.972542  -14.723787  2703.488079
71.327953  -6.109329  1790.973755
69.141119  -5.038065  1940.829599
69.912366  -5.363171  1922.814785
70.256688  -6.362838  1797.634095
79.167293  -6.643273  1627.038201
78.845470  -4.818071  1521.540847
